x0,x1,y,x2,x3
A4,A458,0.25,0.05,0.0
A8,A160,0.0,0.0,0.65
A10,,0.3,0.64,0.07
A10,A51,0.17,0.4,0.0
A10,A27,0.02,0.01,0.0
A6,A28,0.0,0.0,0.16
A10,A51,0.02,0.02,0.0
A4,A25,0.28,0.0,0.0
A10,A16,0.13,0.09,0.0
A6,A20,0.1,0.0,0.0
A8,A51,0.01,0.02,0.0
A0,A164,0.0,0.03,0.0
A0,A16,0.2,0.43,0.01
A11,A6,0.03,0.0,0.0
A6,A32,0.18,0.0,0.01
A2,A27,0.04,0.03,0.11
A3,A15,0.29,0.04,0.0
A8,A15,0.19,0.07,0.12
A7,A58,0.0,0.0,0.06
A5,A177,0.0,0.0,0.04
A4,A3,0.0,0.16,0.0
A4,A213,0.04,0.03,0.0
A5,A161,0.0,0.0,0.02
A6,A254,0.0,0.0,0.01
A3,A33,0.12,0.04,0.0
A6,A27,0.82,0.0,0.0
A6,A15,0.0,0.02,0.0
A5,A31,0.0,0.0,0.01
A4,A41,0.21,0.0,0.0
A0,A7,3.25,1.84,1.03
A7,A30,0.53,0.14,0.0
A1,A61,0.04,0.0,0.01
A6,A3,0.82,0.59,0.0
A5,A5,0.0,0.0,0.01
A1,A6,0.42,0.24,0.07
A7,A14,0.0,0.0,0.01
A6,A43,0.0,0.0,0.02
A10,A100,0.13,0.0,0.0
A3,A95,0.07,0.0,0.0
A0,A7,2.32,1.3,1.27
A2,A24,0.16,0.35,0.01
A5,A61,0.0,0.0,0.02
A9,A27,0.08,0.01,0.0
A0,A36,0.22,0.21,0.0
A7,A14,0.36,0.09,0.02
A9,A7,0.32,0.95,0.36
A4,A16,0.02,0.01,0.16
A0,A403,0.1,0.07,0.0
A4,A31,0.0,0.0,0.05
A6,A34,0.17,0.16,0.0
A5,A5,0.0,0.0,0.01
A10,A34,0.0,0.0,0.25
A11,A25,0.17,0.15,0.0
A10,A77,0.85,0.0,0.0
A2,A16,0.0,0.15,0.0
A11,A10,0.24,0.03,0.0
A6,A16,0.0,0.05,0.0
A0,A24,0.9,0.05,0.0
A9,A118,0.0,0.04,0.0
A11,A449,1.41,0.51,0.01
A10,A27,0.51,0.04,0.0
A10,A90,0.0,0.01,0.0
A2,A33,0.55,0.08,0.0
A3,A7,0.3,0.01,0.02
,A53,0.0,0.29,0.0
A6,A25,0.66,0.43,0.0
A1,A54,0.0,0.0,0.2
A4,A24,0.07,0.02,0.0
A10,A3,0.03,0.01,0.0
A0,A3,0.02,0.01,0.0
A0,A34,1.26,0.61,0.46
A6,A51,0.09,0.4,0.0
A3,A26,0.08,0.07,0.0
A4,A7,0.91,1.0,1.03
A1,A7,0.0,0.0,0.12
A0,A34,0.96,0.61,0.01
A4,A199,0.06,0.0,0.0
A10,A27,0.35,1.07,0.02
A7,A3,0.31,0.24,0.0
A0,A15,0.06,0.0,0.0
A10,A25,0.52,0.03,0.0
,A58,0.86,0.87,0.01
A10,A56,0.0,0.0,0.13
A6,A15,0.0,0.07,0.0
A3,A15,0.42,0.11,0.0
A8,,0.0,0.0,0.89
A6,A25,0.14,0.08,0.0
A6,A167,0.0,0.0,0.01
A0,A18,0.01,0.01,0.0
A6,A6,0.03,0.03,0.0
A6,A25,0.07,0.02,0.0
A6,A15,0.22,0.17,0.0
A6,A51,0.48,0.01,0.0
A10,A25,0.08,0.02,0.0
A10,A15,0.0,0.0,0.54
A11,A3,0.08,0.0,0.0
A1,A141,0.0,0.0,0.37
A4,A34,1.07,0.92,0.04
,A33,0.03,0.01,0.0
A6,A58,0.09,0.16,0.02
A0,A36,0.39,0.0,0.0
A6,A25,0.18,0.05,0.0
A6,A27,0.13,0.07,0.0
A11,A25,0.31,0.08,0.0
A0,A25,0.06,0.02,0.0
A0,A7,0.73,0.52,0.15
A7,A16,0.0,0.0,0.07
A6,A56,0.12,0.05,0.2
A10,A34,0.0,0.0,0.04
,A25,0.12,0.12,0.0
A2,A16,0.0,0.03,0.07
A4,A6,0.27,0.0,0.0
A10,A107,0.02,0.0,0.0
A6,A16,0.21,0.16,0.12
A4,A85,0.0,0.0,0.1
A10,A34,0.04,0.01,0.0
A4,A7,0.95,0.11,0.46
A7,A24,0.14,0.02,0.32
A4,A33,0.08,0.04,0.0
A2,A7,0.26,0.0,0.0
A5,A53,0.0,0.03,0.0
A4,A459,0.0,0.0,0.01
A9,A7,23.2,2.26,4.22
A10,A25,0.09,0.0,0.0
A6,A3,0.11,0.11,0.0
A8,A141,0.0,0.0,0.02
A8,A25,2.56,1.68,0.0
A2,A60,0.15,0.12,0.0
A6,A120,0.09,0.0,0.0
A9,A53,0.1,0.0,0.0
A5,,0.1,0.03,0.0
A6,A27,0.53,0.14,0.0
A1,A87,0.14,0.1,0.0
A8,A19,0.95,0.15,0.0
A10,A7,15.75,11.01,3.28
A4,A32,0.05,0.01,0.0
A7,A245,0.0,0.0,0.03
A10,A15,0.08,0.18,0.15
A5,A16,0.03,0.03,0.0
A9,A16,0.0,0.0,0.32
A9,A373,0.25,0.0,0.0
A6,A27,0.54,0.4,0.0
A7,A3,0.18,0.07,0.0
A1,A301,0.18,0.07,0.0
A8,A36,0.0,0.03,0.0
A6,A51,0.18,0.0,0.0
A2,A24,0.11,0.09,0.0
A4,A50,0.13,0.0,0.0
A11,A90,0.34,0.09,0.0
A4,A120,0.79,0.53,0.0
A3,A167,0.0,0.0,0.02
A8,A34,0.0,0.0,0.14
A6,A460,0.58,0.04,0.0
A3,A15,0.06,0.01,0.0
A10,A27,0.51,0.35,0.0
A2,A25,0.37,0.0,0.0
A1,A58,0.13,0.0,0.01
A7,A34,0.0,0.0,0.05
A3,A15,0.1,0.09,0.02
A1,A90,0.0,0.0,2.34
A4,A16,0.0,1.37,0.0
A10,A20,0.21,0.0,0.0
A6,A132,0.14,0.1,0.0
A10,A33,0.12,0.06,0.0
A6,A37,0.41,0.27,0.0
A8,A87,0.05,0.04,0.0
A5,A15,0.0,0.0,0.04
A3,A109,0.0,0.0,0.06
A10,A27,0.46,0.0,0.02
A2,A27,0.09,0.03,0.0
A3,A41,0.0,0.0,0.06
A11,A27,2.14,1.08,0.02
A2,A89,0.06,0.0,0.0
A2,A36,0.01,0.01,0.0
A10,A27,0.46,0.0,0.0
A6,A90,0.12,0.63,0.0
A7,A27,0.15,0.1,0.0
A0,A7,0.0,0.0,0.09
A9,A34,0.32,0.08,0.0
A5,A95,0.0,0.02,0.0
A10,A27,1.3,0.09,0.0
A6,A6,0.1,0.01,0.0
A6,A53,0.12,0.04,0.05
A6,A26,0.15,0.02,0.0
A10,A3,0.26,0.17,0.0
A0,A33,1.17,0.72,0.0
A0,A49,0.04,0.01,0.0
A6,A27,0.63,0.58,0.0
A10,A455,0.0,0.03,0.0
A0,A7,9.54,3.44,3.84
A6,A461,0.0,0.0,0.02
A1,A7,0.8,0.38,0.3
A8,A33,0.54,0.16,0.0
A10,A14,0.0,0.0,0.1
A11,A16,0.89,1.33,0.07
A6,A15,0.1,0.0,0.0
A6,A3,0.57,0.02,0.0
A5,A14,0.05,0.04,0.0
A3,A7,0.0,0.0,0.26
A8,A462,0.01,0.0,0.0
A10,A463,0.0,0.0,0.12
A3,A15,0.0,0.0,0.02
A6,A91,0.09,0.08,0.0
A7,A143,0.06,0.04,0.12
A6,A34,0.1,0.03,0.0
A9,A7,0.34,0.07,0.0
A6,A264,0.0,0.0,0.06
A9,A27,0.34,0.09,0.0
A10,A27,0.29,0.52,0.02
A11,A36,0.06,0.02,0.0
A7,A3,0.06,0.02,0.0
A10,A25,0.04,0.0,0.0
A5,,0.07,0.0,0.0
A6,A6,0.55,0.15,0.03
A6,A14,0.0,0.09,0.19
A3,A3,0.45,0.49,0.0
A10,A27,0.15,0.04,0.0
A0,A33,0.4,0.31,0.0
A11,A14,0.0,0.0,0.15
A4,A14,0.2,0.0,0.0
A0,A15,0.07,0.05,0.0
A5,A7,0.26,0.1,0.07
A2,A64,0.12,0.03,0.0
,A14,0.0,0.0,1.05
A6,A90,0.82,0.3,0.0
A6,A90,0.53,0.43,0.01
A6,A7,0.0,0.0,0.1
A6,A90,0.03,0.03,0.0
A2,A94,0.28,0.22,0.0
A1,A16,0.02,0.01,0.02
A6,A59,0.03,0.0,0.0
A6,,0.0,0.0,0.08
A1,A86,0.15,0.0,2.41
,A34,0.56,0.33,0.01
A2,A64,0.36,0.09,0.02
A9,A59,0.12,0.0,0.0
A5,A61,0.0,0.0,0.09
A6,A37,1.49,1.58,0.1
A10,A107,0.02,0.0,0.0
A5,A26,0.33,0.12,0.0
A2,A16,0.17,0.12,0.0
A7,A10,0.92,0.72,0.0
A0,A7,0.0,0.0,0.38
A1,A151,0.0,0.0,0.03
A6,A33,0.11,0.04,0.0
A2,A25,0.11,0.0,0.0
A4,A109,0.11,0.04,0.0
A1,A55,0.27,0.11,0.14
A10,A27,1.25,0.15,0.03
A1,A51,0.06,0.02,0.0
A10,A464,0.08,0.02,0.0
A0,A34,0.71,0.57,0.0
A0,A25,1.22,0.07,0.0
A4,A24,0.19,0.05,0.0
A6,A36,0.18,0.07,0.0
A6,A465,0.07,0.0,0.0
A2,A10,0.16,0.04,0.0
A2,A25,0.17,0.0,0.0
A10,A15,0.0,0.0,0.45
A6,A37,0.22,0.32,0.0
A2,A27,2.03,1.79,0.08
A10,A15,0.03,0.06,0.0
A9,A7,0.34,0.17,0.02
A5,A14,0.0,0.0,0.02
A10,A87,0.02,0.02,0.0
A6,A285,0.07,0.0,0.0
A2,A136,0.03,0.0,0.0
A9,A7,0.0,0.0,0.41
A3,A107,0.18,0.0,0.0
A6,A91,0.06,0.0,0.0
A6,A120,0.3,0.17,0.04
A1,A164,0.01,0.01,0.0
A4,A3,0.03,0.02,0.0
A10,A49,0.15,0.04,0.0
A8,A56,0.05,0.04,0.19
A7,A111,0.0,0.0,0.08
A6,A90,0.0,0.01,0.0
A0,A109,0.0,0.48,0.0
A3,A32,0.27,0.08,0.0
A3,A3,0.18,0.14,0.0
A5,A14,0.07,0.0,0.11
A6,A51,0.04,0.18,0.0
A6,A27,0.5,0.39,0.0
A6,A6,0.13,0.1,0.0
A5,A34,0.0,0.0,0.12
A1,A27,0.72,0.86,0.08
A8,A34,0.0,0.03,0.0
A4,A25,0.25,0.02,0.0
A0,A267,0.07,0.04,0.01
A6,A24,0.03,0.02,0.0
A10,A10,0.11,0.09,0.0
A7,A14,0.0,0.0,0.54
A3,A27,0.49,0.56,0.0
A8,A228,0.07,0.02,0.0
A0,A34,0.01,0.01,0.0
A2,A34,0.74,0.26,0.0
A1,A61,0.0,0.0,0.02
A10,A14,0.0,0.0,0.46
A10,A87,0.18,0.14,0.0
A10,A14,0.0,0.0,0.03
A2,A235,0.05,0.04,0.0
A4,A3,3.51,3.03,0.0
A4,A26,0.47,0.08,0.0
A1,A3,0.12,0.14,0.0
A6,A14,0.0,0.01,0.0
A7,A14,0.39,0.41,0.1
A0,A7,1.18,0.87,0.93
A4,A466,0.0,0.0,0.07
A5,A61,0.0,0.0,0.02
A3,A467,0.25,0.06,0.11
A6,A27,0.3,0.01,0.0
A3,A109,0.0,0.03,0.0
A6,A27,0.1,0.03,0.0
A6,A25,0.32,0.2,0.0
A10,A16,0.26,0.2,0.0
A6,A25,0.1,0.08,0.0
A3,A148,0.03,0.0,0.0
A4,A15,0.3,0.0,0.0
A8,A33,0.0,0.02,0.0
A0,A3,0.77,0.29,0.0
A5,A15,0.06,0.05,0.0
A10,A3,0.14,0.11,0.0
A6,A6,0.0,0.0,0.03
A6,A34,0.0,0.0,0.13
A3,A141,0.1,0.0,0.0
A4,A95,0.0,0.01,0.0
A4,A15,0.05,0.01,0.0
A6,A25,0.62,0.33,0.0
A11,A51,1.89,0.91,0.04
A1,A269,0.1,0.03,0.06
A2,A59,0.01,0.01,0.0
A10,A468,0.58,0.0,0.0
A1,A7,0.66,0.0,1.45
A0,A33,0.23,0.08,0.0
A11,A36,0.28,0.03,0.0
A10,A16,0.16,0.13,0.0
A10,A59,0.07,0.0,0.0
A11,A16,0.79,0.03,0.0
A10,A24,0.07,0.0,0.0
A4,A111,0.0,0.0,0.08
A10,A27,0.08,0.0,0.0
A7,A279,0.37,0.29,0.0
A4,A34,0.0,0.0,0.02
A2,A16,0.11,0.27,0.02
A8,A27,0.35,0.24,0.0
A5,A163,0.16,0.0,0.0
A6,A25,0.05,0.01,0.0
A4,A66,0.0,0.0,0.08
A4,A41,0.01,0.0,0.0
A10,A43,0.0,0.0,0.01
A5,A16,0.0,0.0,0.09
A10,A51,0.04,0.03,0.0
A2,A16,0.08,0.06,0.0
A3,A15,0.0,0.0,0.23
A5,A318,0.0,0.16,0.0
A0,A33,0.13,0.05,0.0
A6,A14,0.0,0.0,0.11
A2,A13,0.32,0.4,0.0
A0,A33,0.25,0.09,0.0
A5,A15,0.23,0.18,0.0
A1,A25,0.07,0.05,0.0
A3,A41,0.0,0.0,0.03
A7,A104,0.03,0.05,0.02
A10,A118,0.0,0.07,0.0
A5,A5,0.0,0.0,0.03
A9,A204,0.02,0.0,0.0
A10,A27,0.09,0.24,0.03
A1,A55,0.05,0.05,0.09
A8,A33,0.24,0.03,0.0
A5,A312,0.0,0.0,0.07
A7,A24,0.22,0.34,0.18
A8,A94,0.0,0.03,0.0
A11,A27,0.0,0.02,0.0
A0,A142,0.41,0.28,0.0
A6,A27,0.33,0.1,0.0
A4,A7,0.59,1.83,0.73
A0,A33,0.39,0.14,0.0
A6,A272,0.29,0.02,0.0
A0,A7,1.02,0.52,0.92
A6,A469,0.59,0.46,0.0
A2,A27,0.32,0.19,0.0
A6,A16,0.23,0.29,0.01
A6,A25,0.22,0.17,0.0
A10,A25,0.11,0.0,0.0
A8,A24,0.06,0.02,0.0
A10,A10,0.23,0.18,0.0
A3,A470,0.0,0.0,0.02
A4,A14,0.17,0.04,0.0
A0,A26,0.28,0.35,0.0
A8,A14,0.0,0.0,0.07
A11,A27,0.37,0.21,0.0
A6,A37,0.61,0.34,0.0
A4,A471,0.09,0.0,0.0
A11,A25,0.23,0.07,0.0
A6,A33,0.07,0.06,0.0
A8,A160,0.0,0.0,0.38
A6,A25,0.17,0.0,0.0
A2,A7,0.0,0.0,1.52
A4,A27,0.11,0.0,0.0
A10,A27,0.09,0.33,0.0
A11,A32,0.85,0.23,0.0
A10,A16,0.38,0.26,0.0
A7,A64,0.03,0.02,0.0
A7,A14,0.03,0.01,0.0
A4,A34,0.0,0.0,0.01
A7,A56,0.0,0.0,0.11
A5,A107,0.02,0.0,0.0
A11,A13,0.17,0.01,0.0
A10,A15,0.0,0.0,0.17
A10,A27,0.2,0.0,0.0
A6,A108,0.02,0.02,0.0
A10,A25,0.03,0.01,0.0
A3,A27,0.01,0.02,0.0
A10,A448,0.01,0.01,0.0
A10,A27,0.13,0.48,0.04
A5,A182,0.0,0.0,0.02
A10,A16,0.23,0.16,0.0
A6,A53,0.03,0.05,0.0
A1,A55,0.0,0.0,0.06
A10,A279,0.23,0.16,0.0
A0,A3,0.35,0.3,0.0
A4,A472,0.1,0.0,0.0
A11,A24,0.05,0.0,0.0
A6,A119,0.0,0.0,0.07
A10,A64,0.38,0.29,0.0
A1,A7,0.71,0.19,0.31
A3,A16,0.19,0.13,0.66
A6,A56,0.18,0.08,0.41
A5,A177,0.0,0.0,0.01
A11,A14,0.03,0.02,0.0
A8,A36,0.0,0.02,0.0
A1,A58,0.2,0.14,0.22
A4,A184,0.17,0.0,0.0
A11,A25,0.23,0.41,0.0
A6,A33,0.01,0.01,0.0
A1,A3,0.22,0.06,0.0
A1,A25,0.16,0.03,0.0
A4,A16,0.0,0.11,0.0
A1,A14,0.0,0.0,0.05
A7,A25,0.08,0.02,0.0
A7,A14,0.0,0.0,0.23
A6,A90,2.3,2.46,0.2
A5,A245,0.03,0.0,0.01
A2,A32,0.35,0.43,0.0
A2,A7,0.4,0.03,0.08
A8,A51,0.02,0.12,0.0
A10,A51,0.16,9.169334462786969,0.0
A10,A27,0.59,0.4,0.0
A6,A119,0.0,0.0,0.04
A4,A20,0.02,0.0,0.0
A4,A3,0.25,0.0,0.0
A2,A13,0.08,0.15,0.0
A6,A3,0.18,0.09,0.0
A10,A107,0.35,0.0,0.0
A5,A16,0.15,0.12,0.0
A10,A15,0.0,0.0,0.04
A5,A3,0.13,0.1,0.0
A7,A73,0.23,0.06,0.0
A9,A43,0.18,0.0,0.85
A6,A37,0.16,0.28,0.0
A1,A55,0.02,0.01,0.0
A3,A159,0.28,0.03,0.0
A2,A64,0.06,0.02,0.0
A6,A37,0.07,0.11,0.0
A4,A25,0.09,0.01,0.0
A2,A32,0.97,0.59,0.04
A1,A27,0.26,0.23,0.05
A10,A109,0.81,0.55,0.0
A6,A37,0.27,0.08,0.0
A7,A90,0.73,0.5,0.0
A4,A58,0.13,0.08,0.15
A4,A41,0.0,0.0,0.13
A6,A14,0.0,0.0,0.31
A10,A51,0.28,0.39,0.0
A4,A337,0.39,0.0,0.0
A10,A27,0.47,0.0,0.0
A6,A51,0.22,0.0,0.0
A3,A124,0.0,0.0,0.06
A2,A135,0.0,0.0,0.01
A1,A32,2.51,1.27,0.11
A10,A27,0.0,0.01,0.0
A3,A27,0.01,0.03,0.0
A0,A41,0.1,0.06,0.0
A4,,0.06,0.0,0.0
A4,A16,0.0,0.68,0.0
A3,,0.06,0.05,0.14
A4,,0.0,0.0,0.28
A1,A16,0.18,0.14,0.0
A6,A25,0.08,0.02,0.0
A6,A219,0.01,0.01,0.0
A0,A15,0.16,0.06,0.04
A1,A7,0.58,0.18,0.59
A9,A3,0.02,0.07,0.0
A6,,0.2,0.01,0.0
A3,A129,0.02,0.0,0.0
A5,A15,0.0,0.0,0.05
A2,A193,0.03,0.01,0.0
A4,A7,0.13,0.12,0.0
A4,A14,0.0,0.0,0.11
A4,A41,0.0,0.0,0.06
A11,A51,1.65,0.86,0.05
A10,A15,0.0,0.0,0.08
A6,A14,0.0,0.0,0.03
A10,A24,0.07,0.0,0.0
A11,A25,0.32,0.03,0.0
A11,A229,0.48,0.15,0.0
,A34,0.44,0.69,0.0
A1,A58,0.0,0.0,0.02
A10,A27,0.08,0.02,0.0
A7,A247,0.0,0.0,0.12
A4,A13,0.26,0.18,0.0
A4,A3,0.03,0.01,0.0
A1,A58,0.0,0.0,0.27
A6,A14,0.0,0.0,0.06
A1,A6,0.49,0.0,0.52
A5,A61,0.0,0.0,0.02
A2,A297,0.0,0.0,0.23
A11,A15,0.02,0.01,0.0
A1,A14,0.0,0.0,0.13
A1,,0.02,0.0,0.05
A1,A25,0.68,0.15,0.0
A6,A15,0.0,0.0,0.06
A6,A32,0.92,0.2,0.07
A1,A7,2.57,1.58,2.06
A6,A13,0.04,0.0,0.0
A1,A164,0.15,0.08,0.0
A1,A3,0.14,0.05,0.0
A6,A33,0.55,0.34,0.03
A5,A194,0.0,0.0,0.01
A7,A6,0.0,0.0,0.1
A0,A7,0.37,0.0,0.32
A5,A326,0.0,0.0,0.07
A5,A61,0.0,0.0,0.02
A4,A14,0.0,0.0,0.22
A3,A15,0.0,0.0,0.38
A3,A33,0.6,0.0,0.0
A1,A56,0.03,0.03,0.0
A2,A91,0.15,0.04,0.0
A0,A109,0.0,0.02,0.0
A3,A44,0.0,0.0,0.08
A5,A27,0.0,0.1,0.0
A2,A6,0.04,0.1,0.0
A0,A131,0.03,0.0,0.0
A9,A7,0.52,0.45,1.21
A10,A64,1.19,0.16,0.0
A11,A3,0.86,0.45,0.0
A10,A14,0.1,0.18,0.0
A10,A274,0.18,0.0,0.0
A2,A51,1.25,0.29,0.0
A2,A33,0.23,0.18,0.0
A10,A27,0.41,0.02,0.0
A9,A59,0.01,0.0,0.0
A2,A7,2.04,0.48,1.57
A6,A36,0.27,0.02,0.0
A6,A132,0.13,0.03,0.0
A8,A56,0.0,0.0,0.29
A1,A269,0.07,0.05,0.25
A11,A16,0.27,0.36,0.05
,A26,0.32,0.17,0.0
A1,A156,0.05,0.0,0.0
A7,A6,0.0,0.02,0.0
A9,A41,0.02,0.0,0.0
A6,A37,0.47,0.4,0.0
A2,A10,0.16,0.04,0.0
A6,A26,0.07,0.06,0.0
A7,A92,0.05,0.03,0.0
A11,A51,0.25,0.26,0.05
A5,A16,0.0,0.0,0.37
A2,A15,0.07,0.06,0.0
A4,A10,1.3,0.44,0.0
A3,A15,0.0,0.0,0.03
A9,A24,0.95,0.37,0.1
A7,,0.05,0.01,0.0
A4,A64,0.15,0.05,0.0
A10,A34,0.0,0.0,0.22
A6,A90,0.45,0.56,0.05
A3,A27,0.18,0.03,0.0
A1,A54,0.93,0.12,1.34
A10,A15,0.0,0.0,0.31
A1,,0.01,0.0,0.0
A6,A6,0.1,0.07,0.0
A6,A10,0.18,0.14,0.0
A10,A15,0.05,0.0,0.0
A3,A120,0.25,0.04,0.0
A5,A96,0.03,0.08,0.0
A11,A16,1.74,0.02,0.0
A6,A7,2.42,0.91,1.15
A1,A7,0.33,0.37,0.37
A6,A7,0.0,0.0,0.27
A7,A64,0.06,0.04,0.0
A3,A24,0.42,0.02,0.0
A2,A25,0.55,0.43,0.0
A5,A5,0.0,0.0,0.02
A6,A37,0.03,0.16,0.0
A8,A56,0.07,0.0,0.0
A3,A34,0.0,0.0,0.02
A5,A51,0.05,0.01,0.0
A8,A3,0.1,0.01,0.0
A10,A27,0.15,0.68,0.01
,A14,0.0,0.0,0.03
A0,A33,0.37,0.14,0.0
A6,A14,0.0,0.0,0.03
A6,A14,0.0,0.0,0.05
A2,A13,0.0,0.09,0.0
A9,A7,0.31,0.11,0.13
A8,A27,0.35,0.05,0.0
A6,A51,0.21,0.01,0.0
A5,A362,0.01,0.0,0.0
A7,A279,0.16,0.05,0.0
A2,A32,0.18,0.08,0.0
A8,A25,0.0,0.04,0.0
A4,A10,0.21,0.01,0.0
A2,A36,0.2,0.05,0.0
A5,A164,0.11,0.04,0.0
A6,A352,0.0,0.0,0.14
A6,A26,0.17,0.41,0.0
A7,A143,0.14,0.09,0.57
A4,,0.0,0.16,0.0
A11,A24,0.07,0.01,0.02
A0,A3,0.13,0.03,0.0
A10,A25,0.17,0.03,0.0
A2,A34,0.12,0.03,0.03
A8,A164,0.0,0.03,0.0
A10,A15,0.0,0.0,0.13
A6,A3,0.08,0.01,0.0
A10,A107,0.09,0.0,0.0
A10,A27,0.21,0.0,0.0
A10,A3,0.14,0.05,0.0
A1,A3,0.1,0.08,0.0
A8,A3,0.04,0.01,0.0
A8,A37,0.81,0.38,0.0
A8,A25,0.0,0.08,0.0
A1,A118,0.0,0.01,0.0
A10,A3,1.11,0.04,0.06
A0,A16,1.03,0.14,0.0
A10,A34,0.0,0.06,0.0
A6,A14,0.0,0.0,0.02
A4,A89,0.11,0.0,0.0
A4,A131,0.01,0.01,0.0
A0,A24,0.67,0.04,0.0
A4,A16,0.36,0.28,0.0
A4,A98,0.08,0.0,0.0
A11,A51,0.36,0.32,0.03
A5,A473,0.0,0.0,0.01
A10,A51,0.07,0.02,0.0
A6,A15,0.13,0.22,0.01
A8,A94,0.0,0.03,0.0
A8,A60,0.03,0.01,0.0
A10,A27,0.81,0.04,0.0
A0,A16,0.1,0.07,0.0
A2,A33,0.13,0.03,0.0
A5,A3,0.05,0.0,0.0
A10,A64,0.27,0.21,0.0
A10,A15,0.0,0.0,0.71
A7,A367,0.07,0.02,0.0
A10,A27,0.12,0.14,0.0
A1,A144,0.0,0.0,2.68
A6,A24,0.1,0.03,0.0
A11,A0,0.1,0.0,0.0
A4,A3,1.11,0.98,0.0
A10,A25,0.17,0.0,0.0
A3,A27,1.22,0.05,0.0
A10,A27,0.06,0.02,0.0
A7,A111,0.0,0.0,0.09
A1,A25,0.71,0.83,0.15
A11,A25,0.57,0.26,0.0
A4,A273,0.0,0.0,0.04
A11,A16,1.45,0.88,0.09
A6,,0.09,0.06,0.0
A6,A25,0.09,0.03,0.0
A2,A6,0.19,0.15,0.0
A10,A25,0.18,0.0,0.0
,A61,0.0,0.0,0.03
A2,A25,0.22,0.0,0.0
A6,A60,0.43,0.41,0.0
A4,A316,0.0,0.02,0.0
A0,A14,0.1,0.08,0.0
A3,A474,0.0,0.0,0.01
A11,A292,0.09,0.07,0.0
A10,A15,0.05,0.0,0.64
A10,A32,0.36,0.08,0.14
A6,A6,0.0,0.0,0.16
A11,A143,0.17,0.04,0.0
A11,A90,0.04,0.03,0.0
A11,A58,0.07,0.02,0.0
A6,A37,0.63,0.51,0.0
A4,A34,0.0,0.0,0.07
A2,A27,0.71,1.51,0.06
A2,,0.52,0.26,0.0
A9,A53,0.04,0.12,0.0
A6,A58,0.6,1.31,0.08
A6,A111,0.0,0.0,0.06
A2,A14,0.09,0.03,0.0
A10,A34,0.01,0.0,0.0
A1,A94,0.29,0.23,0.38
A4,A27,0.13,0.0,0.0
A6,A58,0.68,0.9,0.01
A10,A27,0.38,0.03,0.0
A4,A13,0.06,0.02,0.0
A10,A33,0.11,0.03,0.0
A0,A7,1.2,0.48,0.29
A2,A34,0.2,0.27,0.02
A6,A27,0.21,0.2,0.0
A2,A3,0.04,0.01,0.0
A6,A94,0.01,0.0,0.0
A6,A27,0.18,0.21,0.0
A5,A3,0.18,0.0,0.0
A1,A14,0.0,0.0,0.03
A10,A34,0.46,0.01,0.0
A6,A37,0.72,0.42,0.0
A5,A43,0.06,0.0,0.0
A3,A20,0.83,0.66,0.08
A11,A14,0.05,0.04,0.0
A6,A37,0.33,0.35,0.0
A2,A25,0.13,0.0,0.0
A10,A56,0.0,0.0,0.18
A3,A419,1.2,0.84,0.0
A7,A14,0.16,0.08,0.0
A5,A59,0.04,0.0,0.0
A6,A14,0.0,0.0,0.04
A6,A41,0.0,0.0,0.06
A1,A25,0.15,0.12,0.0
A6,A26,0.01,0.01,0.0
A1,A94,0.06,0.02,0.02
A2,A27,0.03,0.02,0.0
A2,A36,0.27,0.21,0.0
A11,A25,0.47,0.03,0.0
A4,A7,0.0,0.0,0.73
A11,A27,0.58,0.22,0.0
A5,A34,0.0,0.0,0.36
A8,A3,0.32,0.22,0.01
A6,A14,0.0,0.0,0.05
A2,A13,0.0,0.02,0.0
A1,A7,0.16,0.3,0.25
A0,,0.45,0.02,0.0
A2,A73,0.28,0.17,0.0
A10,A15,0.0,0.0,0.14
A4,A34,0.0,0.0,0.11
A11,A3,0.1,0.07,0.0
A4,A51,0.12,0.0,0.0
A10,A34,0.27,0.08,0.0
A1,A6,0.0,0.0,0.04
A10,,0.11,0.0,0.04
A11,A15,0.19,0.15,0.0
A1,A44,0.0,0.0,0.04
A6,A37,0.26,0.1,0.0
A1,A24,0.02,0.01,0.0
A1,A61,0.02,0.02,0.06
A6,A6,0.16,0.17,0.13
A3,A53,0.0,0.02,0.0
A6,A475,0.76,0.05,0.0
A10,A34,0.17,0.05,0.0
A1,,0.35,0.24,0.0
A7,A34,0.0,0.0,0.15
A2,A90,0.11,0.08,0.0
A5,A160,0.0,0.0,0.02
A10,A27,0.04,0.01,0.0
A6,A33,0.67,0.29,0.01
A4,A7,0.28,1.68,0.33
A1,A275,0.0,0.0,0.02
A3,A7,2.55,3.52,5.33
A9,A24,7.28,0.45,0.0
A8,A160,0.0,0.0,0.6
A6,A53,0.02,0.0,0.0
A7,A33,0.26,0.07,0.0
A0,A36,0.15,0.04,0.0
A1,A56,0.09,0.07,0.15
A3,A86,0.0,0.0,0.12
A5,A60,0.72,0.89,0.04
A6,A15,0.0,0.0,0.15
A1,A269,0.28,0.01,0.06
A6,A14,0.0,0.0,0.08
A10,A51,0.17,0.0,0.0
A6,A33,0.02,0.01,0.0
A4,A138,0.03,0.01,0.0
A7,A45,0.0,0.0,0.04
A5,A61,0.0,0.0,0.02
A3,A27,0.24,0.16,0.13
A6,A119,0.0,0.0,0.01
